id,name,slug,description,temperament,size,energy_level,good_with_kids,training_ease,grooming_needs,barking_level,shedding_level,apartment_friendly,good_with_pets,drooling_tendency,separation_anxiety_risk,climate_suitability,noise_sensitivity,weight_min,weight_max,height_min,height_max,lifespan_min,lifespan_max,coat_type,exercise_needs,grooming,training,origin,group,breed_type,image_url,is_active,created_at,updated_at,heat_tolerance,cold_tolerance,optimal_temp_min,optimal_temp_max,parent_breed_1,parent_breed_2,generation
86800941-a7aa-49e3-b0c4-b793e2006bd9,Cane Corso,cane-corso,"Meet the gentle giant who looks like they bench press small cars for fun. These Italian mastiffs are basically professional bodyguards wrapped in gorgeous, athletic packages. With their imposing presence and soulful eyes, they're living proof that you can be tough and tender simultaneously. Naturally protective but surprisingly sensitive, they bond deeply with their families while maintaining a healthy skepticism of strangers. Their intelligence is matched only by their stubborn streak?they'll understand exactly what you want, then negotiate terms. Early socialization is crucial because an undersocialized Corso is like having a very large, very opinionated roommate. Perfect for experienced owners who want unwavering loyalty and a deterrent effect that works from three blocks away.","Confident, powerful, and protective. A natural guardian.",Large,4,3,2,2,4,3,2,2,3,3,3,3,40,50,58,70,10,12,Smooth coat,"Requires 60?90 minutes of exercise daily, with a mix of walks, training, and play.","Low grooming needs with short, dense coat requiring weekly brushing",Italian masterpieces who approach training like a serious business requiring mutual respect and clear contracts.,Italy,Working,purebred,,true,2025-11-21 06:05:01.219952+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
878044d5-70bd-46c1-aae3-16e46dc1d15e,Jack Russell Terrier,jack-russell-terrier,"Meet the four-legged equivalent of triple-shot espresso with a PhD in mischief. These compact tornadoes were bred to chase foxes underground, which explains their fearless attitude and complete inability to understand the concept of """"too big to fight."""" They're like having a tiny personal trainer who never lets you skip leg day ? these bouncing balls of determination can leap their own height and will, repeatedly, often onto your kitchen counter. Their intelligence is both blessing and curse; they'll learn tricks in minutes then use that brain power to engineer elaborate escape plans. They're loyal, brave, and utterly convinced they're the size of a Great Dane. Perfect for active owners who enjoy having their furniture rearranged and their patience tested by a furry comedian.","Energetic, intelligent, and fearless small dogs. They are bold, athletic, and need experienced owners.",Small,5,3,2,2,4,3,2,2,1,3,4,3,6,8,25,38,13,15,Smooth coat,Very high exercise needs. Requires vigorous daily exercise and mental stimulation to prevent destructive behavior.,Low to moderate grooming needs with smooth or rough coat requiring weekly brushing,Pocket rockets who'll learn lightning-fast then immediately start redesigning your training program.,United Kingdom,Terrier,purebred,,true,2025-11-21 06:04:47.583962+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
879951d0-20b5-423f-81ae-7523e3f735de,Cocker Spaniel,cocker-spaniel,"Those liquid amber eyes and silky ears that flow like curtains in a gentle breeze make Cocker Spaniels look like they stepped out of a Victorian romance novel. These medium-sized charmers were originally bird dogs, and they still approach life with a hunter's enthusiasm, whether they're chasing tennis balls or investigating interesting smells. Their sweet, eager-to-please nature makes them excellent family dogs, though they can be a bit sensitive ? think golden retriever with feelings that bruise easily. Their gorgeous coat requires regular grooming to prevent it from becoming a matted disaster that would make a sheep jealous. They're happiest when they're part of the action, following their humans around like devoted shadows with wagging tails and hopeful expressions.","Gentle, smart, and eager to please. Fantastic with children and always up for a game or a walk.",Medium,3,5,2,4,3,3,4,4,1,5,3,3,12,16,34,39,10,14,Curly coat,"Needs 60?90 minutes of daily exercise, with mental challenges and outdoor play.","High grooming needs with silky, feathered coat requiring daily brushing and professional grooming every 6-8 weeks",Sweet scholars who learn with tail-wagging enthusiasm but get distracted by every rustling leaf.,United Kingdom,Sporting,purebred,,true,2025-11-21 06:04:43.390962+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
87c0b185-aebf-4b06-970f-0961396196c6,Bernedoodle,bernedoodle,A gentle giant combining Bernese loyalty with Poodle intelligence. Striking tri-color coats and calm demeanor make them family favorites.,"Loyal, Gentle, Intelligent, Playful",large,3,5,4,4,2,2,2,4,2,3,4,3,32,50,58,74,12,18,Wavy to Curly,Moderate,Regular brushing required,Easy to train,United States,Hybrid,designer,,true,2025-12-13 05:44:02.368256+00,2026-01-17 02:12:21.301237+00,2,5,5,20,Bernese Mountain Dog,Poodle (Standard),F1
88bb314c-8d01-4361-9141-8584577f9c2e,Chipoo,chipoo,"A tiny, spirited companion with Chihuahua sass and Poodle smarts. Better for adults—can be nippy with small children.","Alert, Energetic, Loyal, Feisty",small,4,2,4,3,4,2,5,3,1,3,2,4,2,4,13,23,12,15,Wavy to Curly,Low,Regular brushing required,Easy to train,United States,Hybrid,designer,,true,2025-12-13 05:44:02.368256+00,2026-01-17 02:12:21.301237+00,2,1,18,26,Chihuahua,Poodle (Toy),F1
8979815d-6ea2-457d-9e67-2725469e63f9,Irish Terrier,irish-terrier,"Meet the redheaded rebel of the terrier world, sporting a wiry copper coat and an attitude that suggests they've never met a challenge they didn't want to accept. Irish Terriers are like that friend who talks you into adventures you never planned but always remember fondly. These """"daredevils"""" were bred tough enough to hunt vermin and brave enough to serve as messenger dogs in WWI, which explains their fearless approach to everything from doorbells to vacuum cleaners. They're fiercely loyal to their families but treat strangers with the diplomatic skills of a bouncer. Their intelligence is matched only by their stubborn streak ? they'll learn your rules perfectly, then spend their time finding creative loopholes.",Friendly and loyal companion,Medium,4,3,2,3,4,3,3,3,1,3,4,3,11,12,43,48,13,15,Silky coat,Regular exercise,Moderate grooming needs with wiry coat requiring weekly brushing and occasional hand-stripping,Emerald Isle terriers who'll learn with Celtic spirit but never without a healthy dose of Irish attitude.,Ireland,Terrier,purebred,,true,2025-11-21 06:04:45.216338+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
8e8e837e-c4ea-4f92-82d1-284671fd23c8,Dachshund,dachshund,"The Dachshund is a short-legged, long-bodied hound-type dog breed. Known for their bold personality and distinctive shape, Dachshunds are playful and devoted companions. They come in three coat varieties: smooth, wirehaired, and longhaired.","Clever, Stubborn, Devoted, Lively, Playful, Courageous",small,3,3,2,4,4,2,5,3,1,3,3,3,7,15,13,23,12,16,"Smooth, Wirehaired, or Longhaired",Moderate,Weekly brushing for smooth coat,"Can be stubborn, needs patience",Germany,Hound,purebred,,true,2025-12-13 05:51:19.330709+00,2026-01-17 02:12:21.301237+00,3,2,15,24,,,
8eaba02a-9130-4afa-8619-ba4beb3287fc,Redbone Coonhound,redbone-coonhound,"Meet the auburn-coated crooner of the hound world ? a dog whose howl could soundtrack a country ballad. These gorgeous redheads were bred to tree raccoons in American forests, explaining their athletic build and their tendency to announce every interesting scent within a five-kilometer radius. Their soulful eyes and noble bearing make them look like they're posing for a rustic magazine cover, but don't be fooled ? they're comedians wrapped in elegant packaging. They'll follow their noses with the determination of a detective and the attention span of a goldfish when it comes to recall commands. Patient and gentle with children, they're natural family dogs who just happen to believe that 4 AM is the perfect time for a neighborhood serenade.",Friendly and loyal companion,Large,4,3,3,2,4,3,3,3,3,3,3,3,20,32,53,69,11,12,Smooth coat,Regular exercise,"Low grooming needs with short, smooth coat requiring weekly brushing",Southern hunters who learn with drawling charm but get distracted by interesting scent trails.,United States,Hound,purebred,,true,2025-11-21 06:05:04.731381+00,2026-02-20 23:08:38.89079+00,3,3,0,28,,,
8f49664f-c1de-419f-97af-0481eb7b45e9,Mal-Shi,mal-shi,"The Mal-Shi is the canine equivalent of a living teddy bear that somehow learned to wag its tail and steal hearts. This Maltese-Shih Tzu cross was seemingly designed by a committee of kindergarten teachers who wanted the perfect classroom pet: gentle, patient, and impossibly fluffy. They possess an almost zen-like calm that makes them excellent therapy dogs and perfect companions for families with small children. Mal-Shis are the diplomats of the dog world, getting along with everyone from toddlers to grandparents to the grumpiest cats. They're content to adapt to their family's lifestyle, equally happy with a Netflix marathon or a gentle stroll through the park. These little clouds of happiness rarely meet a stranger they don't want to befriend, making them terrible guard dogs but excellent ambassadors for why dogs are humanity's best invention.","Gentle, affectionate, friendly; excellent with children; sociable; calm temperament; adaptable; minimal guarding instinct.",Small,2,4,4,4,2,3,5,4,1,2,4,2,3,6,20,30,12,15,Long silky coat,"Low to moderate, enjoys walks but content with indoor play.",High maintenance; requires regular professional grooming; daily brushing prevents matting.,"Eager to please; responds well to gentle, positive training methods.",USA,Crossbreed,designer,,true,2025-11-21 06:05:05.412363+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Maltese,Shih Tzu,F1
911e15cb-cefb-442b-ab20-f9588a553e5b,Finnish Lapphund,finnish-lapphund,"Looking like a small, fluffy wolf who decided to become a therapy dog, the Finnish Lapphund combines Nordic resilience with an almost supernatural ability to read human emotions. These medium-sized herding dogs were bred by the Sami people to work with reindeer in the Arctic Circle, explaining their thick double coats and calm, steady temperaments. Lappies are gentle souls who approach life with quiet confidence and an uncanny ability to appear exactly when you need comfort. They're naturally submissive and eager to please, making them excellent family dogs who get along with everyone from toddlers to grandparents. Their weather-resistant coats shed seasonally like they're molting, and they have a distinctive curled tail that wags constantly. These adaptable, intelligent dogs are perfect for families who want a medium-sized companion with the heart of a therapist and the constitution of an Arctic explorer.",Friendly and loyal companion,Medium,4,3,2,4,4,4,3,3,1,3,2,3,15,24,41,52,12,15,Double coat,Regular exercise,High grooming needs with thick double coat requiring brushing 2-3 times weekly and seasonal grooming,Reindeer herders who'll learn but occasionally check if your training involves anything Arctic-related.,Finland,Herding,purebred,,true,2025-11-21 06:04:55.826014+00,2026-01-17 02:12:21.301237+00,2,4,-20,22,,,
